Date,^GDAXI,^GSPC,^N225
2020-11-19,13086.16015625,3581.8701171875,25634.33984375
2020-11-20,13137.25,3557.5400390625,25527.369140625
2020-11-23,13126.9697265625,3577.590087890625,
2020-11-24,13292.4404296875,3635.409912109375,26165.58984375
2020-11-25,13289.7998046875,3629.64990234375,26296.859375
2020-11-26,13286.5703125,,26537.310546875
2020-11-27,13335.6796875,3638.35009765625,26644.7109375
2020-11-30,13291.16015625,3621.6298828125,26433.619140625
2020-12-01,13382.2998046875,3662.449951171875,26787.5390625
2020-12-02,13313.240234375,3669.010009765625,26800.98046875
2020-12-03,13252.8603515625,3666.719970703125,26809.369140625
2020-12-04,13298.9599609375,3699.1201171875,26751.240234375
2020-12-07,13271.0,3691.9599609375,26547.439453125
2020-12-08,13278.490234375,3702.25,26467.080078125
2020-12-09,13340.259765625,3672.820068359375,26817.939453125
2020-12-10,13295.73046875,3668.10009765625,26756.240234375
2020-12-11,13114.2998046875,3663.4599609375,26652.51953125
2020-12-14,13223.16015625,3647.489990234375,26732.439453125
2020-12-15,13362.8701171875,3694.6201171875,26687.83984375
2020-12-16,13565.98046875,3701.169921875,26757.400390625
2020-12-17,13667.25,3722.47998046875,26806.669921875
2020-12-18,13630.509765625,3709.409912109375,26763.390625
2020-12-21,13246.2998046875,3694.919921875,26714.419921875
2020-12-22,13418.1103515625,3687.260009765625,26436.390625
2020-12-23,13587.23046875,3690.010009765625,26524.7890625
2020-12-24,,3703.06005859375,26668.349609375
2020-12-25,,,26656.609375
2020-12-28,13790.2900390625,3735.360107421875,26854.029296875
2020-12-29,13761.3798828125,3727.0400390625,27568.150390625
2020-12-30,13718.7802734375,3732.0400390625,27444.169921875
2020-12-31,,3756.070068359375,
2021-01-04,13726.740234375,3700.64990234375,27258.380859375
2021-01-05,13651.2197265625,3726.860107421875,27158.630859375
2021-01-06,13891.9697265625,3748.139892578125,27055.939453125
2021-01-07,13968.240234375,3803.7900390625,27490.130859375
2021-01-08,14049.5302734375,3824.679931640625,28139.029296875
2021-01-11,13936.66015625,3799.610107421875,
2021-01-12,13925.0595703125,3801.18994140625,28164.33984375
2021-01-13,13939.7099609375,3809.840087890625,28456.58984375
2021-01-14,13988.7001953125,3795.5400390625,28698.259765625
2021-01-15,13787.73046875,3768.25,28519.1796875
2021-01-18,13848.349609375,,28242.2109375
2021-01-19,13815.0595703125,3798.909912109375,28633.4609375
2021-01-20,13921.3701171875,3851.85009765625,28523.259765625
2021-01-21,13906.669921875,3853.070068359375,28756.859375
2021-01-22,13873.9697265625,3841.469970703125,28631.44921875
2021-01-25,13643.9501953125,3855.360107421875,28822.2890625
2021-01-26,13870.990234375,3849.6201171875,28546.1796875
2021-01-27,13620.4599609375,3750.77001953125,28635.2109375
2021-01-28,13665.9296875,3787.3798828125,28197.419921875
2021-01-29,13432.8701171875,3714.239990234375,27663.390625
2021-02-01,13622.01953125,3773.860107421875,28091.05078125
2021-02-02,13835.16015625,3826.31005859375,28362.169921875
2021-02-03,13933.6298828125,3830.169921875,28646.5
2021-02-04,14060.2900390625,3871.739990234375,28341.94921875
2021-02-05,14056.7197265625,3886.830078125,28779.189453125
2021-02-08,14059.91015625,3915.590087890625,29388.5
2021-02-09,14011.7998046875,3911.22998046875,29505.9296875
2021-02-10,13932.9697265625,3909.8798828125,29562.9296875
2021-02-11,14040.91015625,3916.3798828125,
2021-02-12,14049.8896484375,3934.830078125,29520.0703125
2021-02-15,14109.48046875,,30084.150390625
2021-02-16,14064.599609375,3932.590087890625,30467.75
2021-02-17,13909.26953125,3931.330078125,30292.189453125
2021-02-18,13886.9296875,3913.969970703125,30236.08984375
2021-02-19,13993.23046875,3906.7099609375,30017.919921875
2021-02-22,13950.0400390625,3876.5,30156.029296875
2021-02-23,13864.8095703125,3881.3701171875,
2021-02-24,13976.0,3925.429931640625,29671.69921875
2021-02-25,13879.330078125,3829.340087890625,30168.26953125
2021-02-26,13786.2900390625,3811.14990234375,28966.009765625
2021-03-01,14012.8203125,3901.820068359375,29663.5
2021-03-02,14039.7998046875,3870.2900390625,29408.169921875
2021-03-03,14080.0302734375,3819.719970703125,29559.099609375
2021-03-04,14056.33984375,3768.469970703125,28930.109375
2021-03-05,13920.6904296875,3841.93994140625,28864.3203125
2021-03-08,14380.91015625,3821.35009765625,28743.25
2021-03-09,14437.9404296875,3875.43994140625,29027.939453125
2021-03-10,14540.25,3898.81005859375,29036.560546875
2021-03-11,14569.3896484375,3939.340087890625,29211.640625
2021-03-12,14502.3896484375,3943.340087890625,29717.830078125
2021-03-15,14461.419921875,3968.93994140625,29766.970703125
2021-03-16,14557.580078125,3962.7099609375,29921.08984375
2021-03-17,14596.6103515625,3974.1201171875,29914.330078125
2021-03-18,14775.51953125,3915.4599609375,30216.75
2021-03-19,14621.0,3913.10009765625,29792.05078125
2021-03-22,14657.2099609375,3940.590087890625,29174.150390625
2021-03-23,14662.01953125,3910.52001953125,28995.919921875
2021-03-24,14610.3896484375,3889.139892578125,28405.51953125
2021-03-25,14621.3603515625,3909.52001953125,28729.880859375
2021-03-26,14748.9404296875,3974.5400390625,29176.69921875
2021-03-29,14817.7197265625,3971.090087890625,29384.51953125
2021-03-30,15008.6103515625,3958.550048828125,29432.69921875
2021-03-31,15008.33984375,3972.889892578125,29178.80078125
2021-04-01,15107.169921875,4019.8701171875,29388.869140625
2021-04-02,,,29854.0
2021-04-05,,4077.909912109375,30089.25
2021-04-06,15212.6796875,4073.93994140625,29696.630859375
2021-04-07,15176.3603515625,4079.949951171875,29730.7890625
2021-04-08,15202.6796875,4097.169921875,29708.98046875
2021-04-09,15234.16015625,4128.7998046875,29768.060546875
2021-04-12,15215.0,4127.990234375,29538.73046875
2021-04-13,15234.3603515625,4141.58984375,29751.609375
2021-04-14,15209.150390625,4124.66015625,29620.990234375
2021-04-15,15255.330078125,4170.419921875,29642.689453125
2021-04-16,15459.75,4185.47021484375,29683.369140625
2021-04-19,15368.3896484375,4163.259765625,29685.369140625
2021-04-20,15129.509765625,4134.93994140625,29100.380859375
2021-04-21,15195.9697265625,4173.419921875,28508.55078125
2021-04-22,15320.51953125,4134.97998046875,29188.169921875
2021-04-23,15279.6201171875,4180.169921875,29020.630859375
2021-04-26,15296.33984375,4187.6201171875,29126.23046875
2021-04-27,15249.26953125,4186.72021484375,28991.890625
2021-04-28,15292.1796875,4183.18017578125,29053.970703125
2021-04-29,15154.2001953125,4211.47021484375,
2021-04-30,15135.91015625,4181.169921875,28812.630859375
2021-05-03,15236.4697265625,4192.66015625,
2021-05-04,14856.48046875,4164.66015625,
2021-05-05,15170.7802734375,4167.58984375,
2021-05-06,15196.740234375,4201.6201171875,29331.369140625
2021-05-07,15399.650390625,4232.60009765625,29357.8203125
2021-05-10,15400.41015625,4188.43017578125,29518.33984375
2021-05-11,15119.75,4152.10009765625,28608.58984375
2021-05-12,15150.2197265625,4063.0400390625,28147.509765625
2021-05-13,15199.6796875,4112.5,27448.009765625
2021-05-14,15416.6396484375,4173.85009765625,28084.470703125
2021-05-17,15396.6201171875,4163.2900390625,27824.830078125
2021-05-18,15386.580078125,4127.830078125,28406.83984375
2021-05-19,15113.5595703125,4115.68017578125,28044.44921875
2021-05-20,15370.259765625,4159.1201171875,28098.25
2021-05-21,15437.509765625,4155.85986328125,28317.830078125
2021-05-24,,4197.0498046875,28364.609375
2021-05-25,15465.08984375,4188.1298828125,28553.98046875
2021-05-26,15450.7197265625,4195.990234375,28642.189453125
2021-05-27,15406.73046875,4200.8798828125,28549.009765625
2021-05-28,15519.98046875,4204.10986328125,29149.41015625
2021-05-31,15421.1298828125,,28860.080078125
2021-06-01,15567.3603515625,4202.0400390625,28814.33984375
2021-06-02,15602.7099609375,4208.1201171875,28946.140625
2021-06-03,15632.669921875,4192.85009765625,29058.109375
2021-06-04,15692.900390625,4229.89013671875,28941.51953125
2021-06-07,15677.150390625,4226.52001953125,29019.240234375
2021-06-08,15640.599609375,4227.259765625,28963.560546875
2021-06-09,15581.1396484375,4219.5498046875,28860.80078125
2021-06-10,15571.2197265625,4239.18017578125,28958.560546875
2021-06-11,15693.26953125,4247.43994140625,28948.73046875
2021-06-14,15673.6396484375,4255.14990234375,29161.80078125
2021-06-15,15729.51953125,4246.58984375,29441.30078125
2021-06-16,15710.5703125,4223.7001953125,29291.009765625
2021-06-17,15727.669921875,4221.85986328125,29018.330078125
2021-06-18,15448.0400390625,4166.4501953125,28964.080078125
2021-06-21,15603.240234375,4224.7900390625,28010.9296875
2021-06-22,15636.330078125,4246.43994140625,28884.130859375
2021-06-23,15456.3896484375,4241.83984375,28874.890625
2021-06-24,15589.23046875,4266.490234375,28875.23046875
2021-06-25,15607.9697265625,4280.7001953125,29066.1796875
2021-06-28,15554.1796875,4290.60986328125,29048.01953125
2021-06-29,15690.58984375,4291.7998046875,28812.609375
2021-06-30,15531.0400390625,4297.5,28791.529296875
2021-07-01,15603.8095703125,4319.93994140625,28707.0390625
2021-07-02,15650.08984375,4352.33984375,28783.279296875
2021-07-05,15661.9697265625,,28598.189453125
2021-07-06,15511.3798828125,4343.5400390625,28643.2109375
2021-07-07,15692.7099609375,4358.1298828125,28366.94921875
2021-07-08,15420.6396484375,4320.81982421875,28118.029296875
2021-07-09,15687.9296875,4369.5498046875,27940.419921875
2021-07-12,15790.509765625,4384.6298828125,28569.01953125
2021-07-13,15789.6396484375,4369.2099609375,28718.240234375
2021-07-14,15788.98046875,4374.2998046875,28608.490234375
2021-07-15,15629.66015625,4360.02978515625,28279.08984375
2021-07-16,15540.3095703125,4327.16015625,28003.080078125
2021-07-19,15133.2001953125,4258.490234375,27652.740234375
2021-07-20,15216.26953125,4323.06005859375,27388.16015625
2021-07-21,15422.5,4358.68994140625,27548.0
2021-07-22,15514.5400390625,4367.47998046875,
2021-07-23,15669.2900390625,4411.7900390625,
2021-07-26,15618.98046875,4422.2998046875,27833.2890625
2021-07-27,15519.1298828125,4401.4599609375,27970.220703125
2021-07-28,15570.3603515625,4400.64013671875,27581.66015625
2021-07-29,15640.4697265625,4419.14990234375,27782.419921875
2021-07-30,15544.3896484375,4395.259765625,27283.58984375
2021-08-02,15568.73046875,4387.16015625,27781.01953125
2021-08-03,15555.080078125,4423.14990234375,27641.830078125
2021-08-04,15692.1298828125,4402.66015625,27584.080078125
2021-08-05,15744.669921875,4429.10009765625,27728.119140625
2021-08-06,15761.4501953125,4436.52001953125,27820.0390625
2021-08-09,15745.41015625,4432.35009765625,
2021-08-10,15770.7099609375,4436.75,27888.150390625
2021-08-11,15826.08984375,4442.41015625,28070.509765625
2021-08-12,15937.509765625,4460.830078125,28015.01953125
2021-08-13,15977.4404296875,4468.0,27977.150390625
2021-08-16,15925.73046875,4479.7099609375,27523.189453125
2021-08-17,15921.9501953125,4448.080078125,27424.470703125
2021-08-18,15965.9697265625,4400.27001953125,27585.91015625
2021-08-19,15765.8095703125,4405.7998046875,27281.169921875
2021-08-20,15808.0400390625,4441.669921875,27013.25
2021-08-23,15852.7900390625,4479.52978515625,27494.240234375
2021-08-24,15905.849609375,4486.22998046875,27732.099609375
2021-08-25,15860.66015625,4496.18994140625,27724.80078125
2021-08-26,15793.6201171875,4470.0,27742.2890625
2021-08-27,15851.75,4509.3701171875,27641.140625
2021-08-30,15887.3095703125,4528.7900390625,27789.2890625
2021-08-31,15835.08984375,4522.68017578125,28089.5390625
2021-09-01,15824.2900390625,4524.08984375,28451.01953125
2021-09-02,15840.58984375,4536.9501953125,28543.509765625
2021-09-03,15781.2001953125,4535.43017578125,29128.109375
2021-09-06,15932.1201171875,,29659.890625
2021-09-07,15843.08984375,4520.02978515625,29916.140625
2021-09-08,15610.2802734375,4514.06982421875,30181.2109375
2021-09-09,15623.150390625,4493.27978515625,30008.189453125
2021-09-10,15609.8095703125,4458.580078125,30381.83984375
2021-09-13,15701.419921875,4468.72998046875,30447.369140625
2021-09-14,15722.990234375,4443.0498046875,30670.099609375
2021-09-15,15616.0,4480.7001953125,30511.7109375
2021-09-16,15651.75,4473.75,30323.33984375
2021-09-17,15490.169921875,4432.990234375,30500.05078125
2021-09-20,15132.0595703125,4357.72998046875,
2021-09-21,15348.5302734375,4354.18994140625,29839.7109375
2021-09-22,15506.740234375,4395.64013671875,29639.400390625
2021-09-23,15643.9697265625,4448.97998046875,
2021-09-24,15531.75,4455.47998046875,30248.810546875
2021-09-27,15573.8798828125,4443.10986328125,30240.060546875
2021-09-28,15248.5595703125,4352.6298828125,30183.9609375
2021-09-29,15365.26953125,4359.4599609375,29544.2890625
2021-09-30,15260.6904296875,4307.5400390625,29452.66015625
2021-10-01,15156.4404296875,4357.0400390625,28771.0703125
2021-10-04,15036.5498046875,4300.4599609375,28444.890625
2021-10-05,15194.490234375,4345.72021484375,27822.119140625
2021-10-06,14973.330078125,4363.5498046875,27528.869140625
2021-10-07,15250.8603515625,4399.759765625,27678.2109375
2021-10-08,15206.1298828125,4391.33984375,28048.939453125
2021-10-11,15199.1396484375,4361.18994140625,28498.19921875
2021-10-12,15146.8701171875,4350.64990234375,28230.609375
2021-10-13,15249.3798828125,4363.7998046875,28140.279296875
2021-10-14,15462.7197265625,4438.259765625,28550.9296875
2021-10-15,15587.3603515625,4471.3701171875,29068.630859375
2021-10-18,15474.4697265625,4486.4599609375,29025.4609375
2021-10-19,15515.830078125,4519.6298828125,29215.51953125
2021-10-20,15522.919921875,4536.18994140625,29255.55078125
2021-10-21,15472.5595703125,4549.77978515625,28708.580078125
2021-10-22,15542.98046875,4544.89990234375,28804.849609375
2021-10-25,15599.23046875,4566.47998046875,28600.41015625
2021-10-26,15757.0595703125,4574.7900390625,29106.009765625
2021-10-27,15705.8095703125,4551.68017578125,29098.240234375
2021-10-28,15696.330078125,4596.419921875,28820.08984375
2021-10-29,15688.76953125,4605.3798828125,28892.689453125
2021-11-01,15806.2900390625,4613.669921875,29647.080078125
2021-11-02,15954.4501953125,4630.64990234375,29520.900390625
2021-11-03,15959.98046875,4660.56982421875,
2021-11-04,16029.650390625,4680.06005859375,29794.369140625
2021-11-05,16054.3603515625,4697.52978515625,29611.5703125
2021-11-08,16046.51953125,4701.7001953125,29507.05078125
2021-11-09,16040.4697265625,4685.25,29285.4609375
2021-11-10,16067.830078125,4646.7099609375,29106.779296875
2021-11-11,16083.1103515625,4649.27001953125,29277.859375
2021-11-12,16094.0703125,4682.85009765625,29609.970703125
2021-11-15,16148.6396484375,4682.7998046875,29776.80078125
2021-11-16,16247.8603515625,4700.89990234375,29808.119140625
2021-11-17,16251.1298828125,4688.669921875,29688.330078125
2021-11-18,16221.73046875,4704.5400390625,29598.66015625
2021-11-19,16159.9697265625,4697.9599609375,29745.869140625
2021-11-22,16115.6904296875,4682.93994140625,29774.109375
2021-11-23,15937.0,4690.7001953125,
2021-11-24,15878.3896484375,4701.4599609375,29302.66015625
2021-11-25,15917.98046875,,29499.279296875
2021-11-26,15257.0400390625,4594.6201171875,28751.619140625
2021-11-29,15280.8603515625,4655.27001953125,28283.919921875
2021-11-30,15100.1298828125,4567.0,27821.759765625
2021-12-01,15472.669921875,4513.0400390625,27935.619140625
2021-12-02,15263.1103515625,4577.10009765625,27753.369140625
2021-12-03,15169.98046875,4538.43017578125,28029.5703125
2021-12-06,15380.7900390625,4591.669921875,27927.369140625
2021-12-07,15813.9404296875,4686.75,28455.599609375
2021-12-08,15687.08984375,4701.2099609375,28860.619140625
2021-12-09,15639.259765625,4667.4501953125,28725.470703125
2021-12-10,15623.3095703125,4712.02001953125,28437.76953125
2021-12-13,15621.7197265625,4668.97021484375,28640.490234375
2021-12-14,15453.5595703125,4634.08984375,28432.640625
2021-12-15,15476.349609375,4709.85009765625,28459.720703125
2021-12-16,15636.400390625,4668.669921875,29066.3203125
2021-12-17,15531.6904296875,4620.64013671875,28545.6796875
2021-12-20,15239.669921875,4568.02001953125,27937.810546875
2021-12-21,15447.4404296875,4649.22998046875,28517.58984375
2021-12-22,15593.4697265625,4696.56005859375,28562.2109375
2021-12-23,15756.3095703125,4725.7900390625,28798.369140625
2021-12-24,,,28782.58984375
2021-12-27,15835.25,4791.18994140625,28676.4609375
2021-12-28,15963.7001953125,4786.35009765625,29069.16015625
2021-12-29,15852.25,4793.06005859375,28906.880859375
2021-12-30,15884.8603515625,4778.72998046875,28791.7109375
2021-12-31,,4766.18017578125,
2022-01-03,16020.73046875,4796.56005859375,
2022-01-04,16152.6103515625,4793.5400390625,29301.7890625
2022-01-05,16271.75,4700.580078125,29332.16015625
2022-01-06,16052.0302734375,4696.0498046875,28487.869140625
2022-01-07,15947.740234375,4677.02978515625,28478.560546875
2022-01-10,15768.26953125,4670.2900390625,
2022-01-11,15941.8095703125,4713.06982421875,28222.48046875
2022-01-12,16010.3203125,4726.35009765625,28765.66015625
2022-01-13,16031.58984375,4659.02978515625,28489.130859375
2022-01-14,15883.240234375,4662.85009765625,28124.279296875
2022-01-17,15933.7197265625,,28333.51953125
2022-01-18,15772.5595703125,4577.10986328125,28257.25
2022-01-19,15809.7197265625,4532.759765625,27467.23046875
2022-01-20,15912.330078125,4482.72998046875,27772.9296875
2022-01-21,15603.8798828125,4397.93994140625,27522.259765625
2022-01-24,15011.1298828125,4410.1298828125,27588.369140625
2022-01-25,15123.8701171875,4356.4501953125,27131.33984375
2022-01-26,15459.3896484375,4349.93017578125,27011.330078125
2022-01-27,15524.26953125,4326.509765625,26170.30078125
2022-01-28,15318.9501953125,4431.85009765625,26717.33984375
2022-01-31,15471.2001953125,4515.5498046875,27001.98046875
2022-02-01,15619.3896484375,4546.5400390625,27078.48046875
2022-02-02,15613.76953125,4589.3798828125,27533.599609375
2022-02-03,15368.4697265625,4477.43994140625,27241.310546875
2022-02-04,15099.5595703125,4500.52978515625,27439.990234375
2022-02-07,15206.6396484375,4483.8701171875,27248.869140625
2022-02-08,15242.3798828125,4521.5400390625,27284.51953125
2022-02-09,15482.009765625,4587.18017578125,27579.869140625
2022-02-10,15490.4404296875,4504.080078125,27696.080078125
2022-02-11,15425.1201171875,4418.64013671875,
2022-02-14,15113.9697265625,4401.669921875,27079.58984375
2022-02-15,15412.7099609375,4471.06982421875,26865.189453125
2022-02-16,15396.0703125,4475.009765625,27460.400390625
2022-02-17,15267.6298828125,4380.259765625,27232.869140625
2022-02-18,15042.509765625,4348.8701171875,27122.0703125
2022-02-21,14731.1201171875,,26910.869140625
2022-02-22,14693.0,4304.759765625,26449.609375
2022-02-23,14631.3603515625,4225.5,
2022-02-24,14052.099609375,4288.7001953125,25970.8203125
2022-02-25,14567.23046875,4384.64990234375,26476.5
2022-02-28,14461.01953125,4373.93994140625,26526.8203125
2022-03-01,13904.849609375,4306.259765625,26844.720703125
2022-03-02,14000.1103515625,4386.5400390625,26393.029296875
2022-03-03,13698.400390625,4363.490234375,26577.26953125
2022-03-04,13094.5400390625,4328.8701171875,25985.470703125
2022-03-07,12834.650390625,4201.08984375,25221.41015625
2022-03-08,12831.509765625,4170.7001953125,24790.94921875
2022-03-09,13847.9296875,4277.8798828125,24717.529296875
2022-03-10,13442.099609375,4259.52001953125,25690.400390625
2022-03-11,13628.1103515625,4204.31005859375,25162.779296875
2022-03-14,13929.1103515625,4173.10986328125,25307.849609375
2022-03-15,13917.26953125,4262.4501953125,25346.48046875
2022-03-16,14440.740234375,4357.85986328125,25762.009765625
2022-03-17,14388.0595703125,4411.669921875,26652.890625
2022-03-18,14413.08984375,4463.1201171875,26827.4296875
2022-03-21,14326.9697265625,4461.18017578125,
2022-03-22,14473.2001953125,4511.60986328125,27224.109375
2022-03-23,14283.650390625,4456.240234375,28040.16015625
2022-03-24,14273.7900390625,4520.16015625,28110.390625
2022-03-25,14305.759765625,4543.06005859375,28149.83984375
2022-03-28,14417.3701171875,4575.52001953125,27943.890625
2022-03-29,14820.330078125,4631.60009765625,28252.419921875
2022-03-30,14606.0498046875,4602.4501953125,28027.25
2022-03-31,14414.75,4530.41015625,27821.4296875
2022-04-01,14446.48046875,4545.85986328125,27665.98046875
2022-04-04,14518.16015625,4582.64013671875,27736.470703125
2022-04-05,14424.3603515625,4525.1201171875,27787.98046875
2022-04-06,14151.6904296875,4481.14990234375,27350.30078125
2022-04-07,14078.150390625,4500.2099609375,26888.5703125
2022-04-08,14283.669921875,4488.27978515625,26985.80078125
2022-04-11,14192.7802734375,4412.52978515625,26821.51953125
2022-04-12,14124.9501953125,4397.4501953125,26334.98046875
2022-04-13,14076.4404296875,4446.58984375,26843.490234375
2022-04-14,14163.849609375,4392.58984375,27172.0
2022-04-15,,,27093.189453125
2022-04-18,,4391.68994140625,26799.7109375
2022-04-19,14153.4599609375,4462.2099609375,26985.08984375
2022-04-20,14362.0302734375,4459.4501953125,27217.849609375
2022-04-21,14502.41015625,4393.66015625,27553.060546875
2022-04-22,14142.08984375,4271.77978515625,27105.259765625
2022-04-25,13924.169921875,4296.1201171875,26590.779296875
2022-04-26,13756.400390625,4175.2001953125,26700.109375
2022-04-27,13793.9404296875,4183.9599609375,26386.630859375
2022-04-28,13979.83984375,4287.5,26847.900390625
2022-04-29,14097.8798828125,4131.93017578125,
2022-05-02,13939.0703125,4155.3798828125,26818.529296875
2022-05-03,14039.4697265625,4175.47998046875,
2022-05-04,13970.8203125,4300.169921875,
2022-05-05,13902.51953125,4146.8701171875,
2022-05-06,13674.2900390625,4123.33984375,27003.560546875
2022-05-09,13380.669921875,3991.239990234375,26319.33984375
2022-05-10,13534.740234375,4001.050048828125,26167.099609375
2022-05-11,13828.6396484375,3935.179931640625,26213.640625
2022-05-12,13739.6396484375,3930.080078125,25748.720703125
2022-05-13,14027.9296875,4023.889892578125,26427.650390625
2022-05-16,13964.3798828125,4008.010009765625,26547.05078125
2022-05-17,14185.9404296875,4088.85009765625,26659.75
2022-05-18,14007.759765625,3923.679931640625,26911.19921875
2022-05-19,13882.2998046875,3900.7900390625,26402.83984375
2022-05-20,13981.91015625,3901.360107421875,26739.029296875
2022-05-23,14175.400390625,3973.75,27001.51953125
2022-05-24,13919.75,3941.47998046875,26748.140625
2022-05-25,14007.9296875,3978.72998046875,26677.80078125
2022-05-26,14231.2900390625,4057.840087890625,26604.83984375
2022-05-27,14462.1904296875,4158.240234375,26781.6796875
2022-05-30,14575.98046875,,27369.4296875
2022-05-31,14388.349609375,4132.14990234375,27279.80078125
2022-06-01,14340.4697265625,4101.22998046875,27457.890625
2022-06-02,14485.169921875,4176.81982421875,27413.880859375
2022-06-03,14460.08984375,4108.5400390625,27761.5703125
2022-06-06,14653.8095703125,4121.43017578125,27915.890625
2022-06-07,14556.6201171875,4160.68017578125,27943.94921875
2022-06-08,14445.990234375,4115.77001953125,28234.2890625
2022-06-09,14198.7998046875,4017.820068359375,28246.529296875
2022-06-10,13761.830078125,3900.860107421875,27824.2890625
2022-06-13,13427.0302734375,3749.6298828125,26987.439453125
2022-06-14,13304.3896484375,3735.47998046875,26629.859375
2022-06-15,13485.2900390625,3789.989990234375,26326.16015625
2022-06-16,13038.490234375,3666.77001953125,26431.19921875
2022-06-17,13126.259765625,3674.840087890625,25963.0
2022-06-20,13265.599609375,,25771.220703125
2022-06-21,13292.400390625,3764.7900390625,26246.310546875
2022-06-22,13144.2802734375,3759.889892578125,26149.55078125
2022-06-23,12912.58984375,3795.72998046875,26171.25
2022-06-24,13118.1298828125,3911.739990234375,26491.970703125
2022-06-27,13186.0703125,3900.110107421875,26871.26953125
2022-06-28,13231.8203125,3821.550048828125,27049.470703125
2022-06-29,13003.349609375,3818.830078125,26804.599609375
2022-06-30,12783.76953125,3785.3798828125,26393.0390625
2022-07-01,12813.0302734375,3825.330078125,25935.619140625
2022-07-04,12773.3798828125,,26153.810546875
2022-07-05,12401.2001953125,3831.389892578125,26423.470703125
2022-07-06,12594.51953125,3845.080078125,26107.650390625
2022-07-07,12843.2197265625,3902.6201171875,26490.529296875
2022-07-08,13015.23046875,3899.3798828125,26517.189453125
2022-07-11,12832.4404296875,3854.429931640625,26812.30078125
2022-07-12,12905.48046875,3818.800048828125,26336.66015625
2022-07-13,12756.3203125,3801.780029296875,26478.76953125
2022-07-14,12519.66015625,3790.3798828125,26643.390625
2022-07-15,12864.7197265625,3863.159912109375,26788.470703125
2022-07-18,12959.8095703125,3830.85009765625,
2022-07-19,13308.41015625,3936.68994140625,26961.6796875
2022-07-20,13281.98046875,3959.89990234375,27680.259765625
2022-07-21,13246.6396484375,3998.949951171875,27803.0
2022-07-22,13253.6796875,3961.6298828125,27914.66015625
2022-07-25,13210.3203125,3966.840087890625,27699.25
2022-07-26,13096.9296875,3921.050048828125,27655.2109375
2022-07-27,13166.3798828125,4023.610107421875,27715.75
2022-07-28,13282.1103515625,4072.429931640625,27815.48046875
2022-07-29,13484.0498046875,4130.2900390625,27801.640625
2022-08-01,13479.6298828125,4118.6298828125,27993.349609375
2022-08-02,13449.2001953125,4091.18994140625,27594.73046875
2022-08-03,13587.5595703125,4155.169921875,27741.900390625
2022-08-04,13662.6796875,4151.93994140625,27932.19921875
2022-08-05,13573.9296875,4145.18994140625,28175.869140625
2022-08-08,13687.6904296875,4140.06005859375,28249.240234375
2022-08-09,13534.9697265625,4122.47021484375,27999.9609375
2022-08-10,13700.9296875,4210.240234375,27819.330078125
2022-08-11,13694.509765625,4207.27001953125,
2022-08-12,13795.849609375,4280.14990234375,28546.98046875
2022-08-15,13816.6103515625,4297.14013671875,28871.779296875
2022-08-16,13910.1201171875,4305.2001953125,28868.91015625
2022-08-17,13626.7099609375,4274.0400390625,29222.76953125
2022-08-18,13697.41015625,4283.740234375,28942.140625
2022-08-19,13544.51953125,4228.47998046875,28930.330078125
2022-08-22,13230.5703125,4137.990234375,28794.5
2022-08-23,13194.23046875,4128.72998046875,28452.75
2022-08-24,13220.0595703125,4140.77001953125,28313.470703125
2022-08-25,13271.9599609375,4199.1201171875,28479.009765625
2022-08-26,12971.4697265625,4057.659912109375,28641.380859375
2022-08-29,12892.990234375,4030.610107421875,27878.9609375
2022-08-30,12961.1396484375,3986.159912109375,28195.580078125
2022-08-31,12834.9599609375,3955.0,28091.529296875
2022-09-01,12630.23046875,3966.85009765625,27661.470703125
2022-09-02,13050.26953125,3924.260009765625,27650.83984375
2022-09-05,12760.7802734375,,27619.609375
2022-09-06,12871.4404296875,3908.18994140625,27626.509765625
2022-09-07,12915.9697265625,3979.8701171875,27430.30078125
2022-09-08,12904.3203125,4006.179931640625,28065.279296875
2022-09-09,13088.2099609375,4067.360107421875,28214.75
2022-09-12,13402.26953125,4110.41015625,28542.109375
2022-09-13,13188.9501953125,3932.68994140625,28614.630859375
2022-09-14,13028.0,3946.010009765625,27818.619140625
2022-09-15,12956.66015625,3901.35009765625,27875.91015625
2022-09-16,12741.259765625,3873.330078125,27567.650390625
2022-09-19,12803.240234375,3899.889892578125,
2022-09-20,12670.830078125,3855.929931640625,27688.419921875
2022-09-21,12767.150390625,3789.929931640625,27313.130859375
2022-09-22,12531.6298828125,3757.989990234375,27153.830078125
2022-09-23,12284.1904296875,3693.22998046875,
2022-09-26,12227.919921875,3655.0400390625,26431.55078125
2022-09-27,12139.6796875,3647.2900390625,26571.869140625
2022-09-28,12183.2802734375,3719.0400390625,26173.98046875
2022-09-29,11975.5498046875,3640.469970703125,26422.05078125
2022-09-30,12114.3603515625,3585.6201171875,25937.2109375
2022-10-03,12209.48046875,3678.429931640625,26215.7890625
2022-10-04,12670.48046875,3790.929931640625,26992.2109375
2022-10-05,12517.1796875,3783.280029296875,27120.529296875
2022-10-06,12470.7802734375,3744.52001953125,27311.30078125
2022-10-07,12273.0,3639.659912109375,27116.109375
2022-10-10,12272.9404296875,3612.389892578125,
2022-10-11,12220.25,3588.840087890625,26401.25
2022-10-12,12172.259765625,3577.030029296875,26396.830078125
2022-10-13,12355.580078125,3669.909912109375,26237.419921875
